Account Id,Account Name,Address1,Address2,City,County,State,Zip,Year Built
13,Bed and Breakfast PM - Escrowed Locations,9 Flagler Ct,,Hamilton,Butler,OH,45013-3532,1972
13,Bed and Breakfast PM - Escrowed Locations,9 Gordon Ave,,Hamilton,Butler,OH,45013-2923,1913
13,Bed and Breakfast PM - Escrowed Locations,90 Dover Pl,,Hamilton,Butler,OH,45013-2014,1955
13,Bed and Breakfast PM - Escrowed Locations,900 Clinton Ave,,Hamilton,Butler,OH,45015-1828,1929
13,Bed and Breakfast PM - Escrowed Locations,902 Centennial St,,Trenton,Butler,OH,45067-9801,2005
13,Bed and Breakfast PM - Escrowed Locations,903 Main St,,Hamilton,Butler,OH,45013-2558,1927
13,Bed and Breakfast PM - Escrowed Locations,905 Providence Ct,,Trenton,Butler,OH,45067-9804,2005
13,Bed and Breakfast PM - Escrowed Locations,9050 Quentin Ct,,West Chester,Butler,OH,45069-3704,1980
13,Bed and Breakfast PM - Escrowed Locations,906 Crawford St,,Middletown,Butler,OH,45044-4540,1899
13,Bed and Breakfast PM - Escrowed Locations,908 Arthur St,,Trenton,Butler,OH,45067-1808,1973
13,Bed and Breakfast PM - Escrowed Locations,908 Centennial St,,Trenton,Butler,OH,45067-9801,2007
13,Bed and Breakfast PM - Escrowed Locations,908 Centennial St,,Middletown,Butler,OH,45044-5728,1900
13,Bed and Breakfast PM - Escrowed Locations,9084 Arrowhead Ct,,Cincinnati,Hamilton,OH,45231-4027,1955
13,Bed and Breakfast PM - Escrowed Locations,909 Yorkhaven Rd,,Cincinnati,Hamilton,OH,45240-1227,1971
13,Bed and Breakfast PM - Escrowed Locations,91 Herman Ave,,Hamilton,Butler,OH,45013-1733,1959
13,Bed and Breakfast PM - Escrowed Locations,91 Meadow Dr,,Hamilton,Butler,OH,45013-4919,1954
13,Bed and Breakfast PM - Escrowed Locations,911 Centennial St,,Trenton,Butler,OH,45067-9800,2006
13,Bed and Breakfast PM - Escrowed Locations,911 Stanley St,,Middletown,Butler,OH,45044-4746,1943
13,Bed and Breakfast PM - Escrowed Locations,912 Sorg Pl,,Middletown,Butler,OH,45042-3350,1953
13,Bed and Breakfast PM - Escrowed Locations,913 Charleston Ct,,Trenton,Butler,OH,45067-9206,1998
13,Bed and Breakfast PM - Escrowed Locations,914 Chelsea Ave,,Dayton,Montgomery,OH,45420-2725,1923
13,Bed and Breakfast PM - Escrowed Locations,915 N University Blvd,,Middletown,Butler,OH,45042-3361,1958
13,Bed and Breakfast PM - Escrowed Locations,9155 Orangewood Dr,,Cincinnati,Hamilton,OH,45231-2917,1959
13,Bed and Breakfast PM - Escrowed Locations,916 Centennial St,,Trenton,Butler,OH,45067-9801,2018
13,Bed and Breakfast PM - Escrowed Locations,916 Linden Ave,,Dayton,Montgomery,OH,45410-2706,1930
13,Bed and Breakfast PM - Escrowed Locations,917 Prytania Ave,,Hamilton,Butler,OH,45013-2705,1912
13,Bed and Breakfast PM - Escrowed Locations,918 E Branch Ct,,Trenton,Butler,OH,45067-9610,1995
13,Bed and Breakfast PM - Escrowed Locations,92 Choctaw Cir,,Franklin,Warren,OH,45005-7108,1999
13,Bed and Breakfast PM - Escrowed Locations,921 Charles St,,Trenton,Butler,OH,45067-1817,2001
13,Bed and Breakfast PM - Escrowed Locations,921 Millikin St,,Hamilton,Butler,OH,45013-3415,1960
13,Bed and Breakfast PM - Escrowed Locations,924 E Stroop Rd,,Dayton,Montgomery,OH,45429-4634,1954
13,Bed and Breakfast PM - Escrowed Locations,925 Allen Ave,,Hamilton,Butler,OH,45015-2012,1950
13,Bed and Breakfast PM - Escrowed Locations,925 Arthur St,,Trenton,Butler,OH,45067-1807,2003
13,Bed and Breakfast PM - Escrowed Locations,925 Greenwood Ct,,Trenton,Butler,OH,45067-1079,1997
13,Bed and Breakfast PM - Escrowed Locations,926 Catalpa Dr,,Middletown,Butler,OH,45042-2330,1900
13,Bed and Breakfast PM - Escrowed Locations,93 Van Buren Dr,,Hamilton,Butler,OH,45011-4657,1956
13,Bed and Breakfast PM - Escrowed Locations,931 Richwood Ave,,Hamilton,Butler,OH,45013-3825,1972
13,Bed and Breakfast PM - Escrowed Locations,9328 Oliver Knoll Ct,,Fairfield,Butler,OH,45014-9216,2002
13,Bed and Breakfast PM - Escrowed Locations,937 Lawn Ave,,Hamilton,Butler,OH,45013-4650,1948
13,Bed and Breakfast PM - Escrowed Locations,941 Campbell Ave,,Hamilton,Butler,OH,45011-3524,1900
13,Bed and Breakfast PM - Escrowed Locations,95 Ramsey Dr,,Hamilton,Butler,OH,45013-3933,2017
13,Bed and Breakfast PM - Escrowed Locations,952 Greenwood Ct,,Trenton,Butler,OH,45067-1080,1997
13,Bed and Breakfast PM - Escrowed Locations,96 Carlton Dr,,Hamilton,Butler,OH,45015-2179,1953
13,Bed and Breakfast PM - Escrowed Locations,960 Sunview Dr E,,Hamilton,Butler,OH,45013-3712,1951
13,Bed and Breakfast PM - Escrowed Locations,961 Bishop Ave,,Hamilton,Butler,OH,45015-2111,1966
13,Bed and Breakfast PM - Escrowed Locations,963 N E St,,Hamilton,Butler,OH,45013-2749,1931
13,Bed and Breakfast PM - Escrowed Locations,969 Charleston Ct,,Trenton,Butler,OH,45067-9207,1999
13,Bed and Breakfast PM - Escrowed Locations,97 Van Buren Dr,,Hamilton,Butler,OH,45011-4657,1956
13,Bed and Breakfast PM - Escrowed Locations,971 Golfview Dr,,Hamilton,Butler,OH,45013-3814,2018
13,Bed and Breakfast PM - Escrowed Locations,973 W Branch St,,Trenton,Butler,OH,45067-9609,1995
13,Bed and Breakfast PM - Escrowed Locations,974 Shuler Ave,,Hamilton,Butler,OH,45011-4462,1951
13,Bed and Breakfast PM - Escrowed Locations,974 Stone Ridge Ln,,Lebanon,Warren,OH,45036-8530,1995
13,Bed and Breakfast PM - Escrowed Locations,976 Shuler Ave,,Hamilton,Butler,OH,45011-4462,1900
13,Bed and Breakfast PM - Escrowed Locations,977 Hathaway Dr,,Trenton,Butler,OH,45067-9213,1998
13,Bed and Breakfast PM - Escrowed Locations,980 Spinning Rd,,Dayton,Montgomery,OH,45431-2848,1969
13,Bed and Breakfast PM - Escrowed Locations,985 Marcia Dr,,Trenton,Butler,OH,45067-1859,2005
13,Bed and Breakfast PM - Escrowed Locations,988 Stillpass Way,,Monroe,Butler,OH,45050-1629,1989
13,Bed and Breakfast PM - Escrowed Locations,4894 Mercedes Dr,,Liberty Twp,Butler,OH,45011-2427,1994
13,Bed and Breakfast PM - Escrowed Locations,4896 Mercedes Dr,,Liberty Twp,Butler,OH,45011-2427,1994
13,Bed and Breakfast PM - Escrowed Locations,621 Main St,,Hamilton,Butler,OH,45013-2546,1924
13,Bed and Breakfast PM - Escrowed Locations,623 Main St,,Hamilton,Butler,OH,45013-2546,1924
13,Bed and Breakfast PM - Escrowed Locations,2324 Longfellow St,,Middletown,Butler,OH,45042-2722,1968
13,Bed and Breakfast PM - Escrowed Locations,2326 Longfellow St,,Middletown,Butler,OH,45042-2722,1968
13,Bed and Breakfast PM - Escrowed Locations,2328 Longfellow St,,Middletown,Butler,OH,45042-2722,1968
13,Bed and Breakfast PM - Escrowed Locations,2330 Longfellow St,,Middletown,Butler,OH,45042-2722,1968
13,Bed and Breakfast PM - Escrowed Locations,1424 California Ave,Unit 1,Cincinnati,Hamilton,OH,45237-5610,1875
13,Bed and Breakfast PM - Escrowed Locations,1424 California Ave,Unit 2,Cincinnati,Hamilton,OH,45237-5610,1875
13,Bed and Breakfast PM - Escrowed Locations,1852 Hewitt Ave,Unit 1,Cincinnati,Hamilton,OH,45207-1827,1910
13,Bed and Breakfast PM - Escrowed Locations,1852 Hewitt Ave,Unit 2,Cincinnati,Hamilton,OH,45207-1827,1910
13,Bed and Breakfast PM - Escrowed Locations,2307 Central Ave,Unit 1,Middletown,Butler,OH,45044-4605,1919
13,Bed and Breakfast PM - Escrowed Locations,2307 Central Ave,Unit 2,Middletown,Butler,OH,45044-4605,1919
13,Bed and Breakfast PM - Escrowed Locations,404 N D St,Unit 1,Hamilton,Butler,OH,45011,1912
13,Bed and Breakfast PM - Escrowed Locations,404 N D St,Unit 2,Hamilton,Butler,OH,45011,1912
13,Bed and Breakfast PM - Escrowed Locations,1415 Villa Ct,Unit 1,Middletown,Butler,OH,45044-6673,1976
13,Bed and Breakfast PM - Escrowed Locations,1415 Villa Ct,Unit 2,Middletown,Butler,OH,45044-6673,1976
13,Bed and Breakfast PM - Escrowed Locations,1415 Villa Ct,Unit 3,Middletown,Butler,OH,45044-6673,1976
13,Bed and Breakfast PM - Escrowed Locations,1415 Villa Ct,Unit 4,Middletown,Butler,OH,45044-6673,1976
13,Bed and Breakfast PM - Escrowed Locations,2032 Sheffield St,Unit 1,Middletown,Butler,OH,45044-7052,1980
13,Bed and Breakfast PM - Escrowed Locations,2032 Sheffield St,Unit 2,Middletown,Butler,OH,45044-7052,1980
13,Bed and Breakfast PM - Escrowed Locations,2032 Sheffield St,Unit 3,Middletown,Butler,OH,45044-7052,1980
13,Bed and Breakfast PM - Escrowed Locations,2032 Sheffield St,Unit 4,Middletown,Butler,OH,45044-7052,1980
13,Bed and Breakfast PM - Escrowed Locations,230 Linda Ct,Unit 1,Trenton,Butler,OH,45067-1446,1976
13,Bed and Breakfast PM - Escrowed Locations,230 Linda Ct,Unit 2,Trenton,Butler,OH,45067-1446,1976
13,Bed and Breakfast PM - Escrowed Locations,230 Linda Ct,Unit 3,Trenton,Butler,OH,45067-1446,1976
13,Bed and Breakfast PM - Escrowed Locations,230 Linda Ct,Unit 4,Trenton,Butler,OH,45067-1446,1976
13,Bed and Breakfast PM - New Construction,1008 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,1012 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,1016 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,1020 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,1024 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,1028 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,1032 Golfview Dr,,Hamilton,Butler,OH,45013-3851,2020
13,Bed and Breakfast PM - New Construction,186 Garfield Ave,,Glendale,Hamilton,OH,45256,2020
13,Bed and Breakfast PM - New Construction,190 Garfield Ave,,Glendale,Hamilton,OH,45256,2020
13,Bed and Breakfast PM - New Construction,2512 Foxcove Ct,,Cincinnati,Hamilton,OH,45211-8098,2019
13,Bed and Breakfast PM - New Construction,6001 Yosemite Dr,,Cincinnati,Hamilton,OH,45237-4943,2020
13,Bed and Breakfast PM - Non-Escrowed,1001 Eldorado Ave,,Kettering,Montgomery,OH,45419-2415,1946
13,Bed and Breakfast PM - Non-Escrowed,1001 S Main St,,Middletown,Butler,OH,45044-5549,1938
13,Bed and Breakfast PM - Non-Escrowed,1002 Auburn St,,Middletown,Butler,OH,45042-2329,1914
13,Bed and Breakfast PM - Non-Escrowed,1008 Vine St,,Hamilton,Butler,OH,45011-1754,1904
13,Bed and Breakfast PM - Non-Escrowed,101 Redbud Dr,,Middletown,Butler,OH,45042-3738,1949
13,Bed and Breakfast PM - Non-Escrowed,1011 Laurel Ave,,Hamilton,Butler,OH,45015-1638,1923
13,Bed and Breakfast PM - Non-Escrowed,1012 Elwood St,,Middletown,Butler,OH,45042-2335,1917
13,Bed and Breakfast PM - Non-Escrowed,1015 Washington St,,Middletown,Butler,OH,45044-7546,1922
13,Bed and Breakfast PM - Non-Escrowed,102 Mollie Dr,,Hamilton,Butler,OH,45013-3937,1996
13,Bed and Breakfast PM - Non-Escrowed,1024 Abilene Ct,,Hamilton,Butler,OH,45013-1862,1978
13,Bed and Breakfast PM - Non-Escrowed,1024 Franklin St,,Hamilton,Butler,OH,45013-2516,1978
13,Bed and Breakfast PM - Non-Escrowed,1025 Heaton St,,Hamilton,Butler,OH,45011-1869,1999
13,Bed and Breakfast PM - Non-Escrowed,1026 Franklin St,,Hamilton,Butler,OH,45013-2516,1943
13,Bed and Breakfast PM - Non-Escrowed,103 Kaitlin Way,,Monroe,Butler,OH,45050-2597,2016
13,Bed and Breakfast PM - Non-Escrowed,104 Moore St,,Middletown,Butler,OH,45044-4447,1900
13,Bed and Breakfast PM - Non-Escrowed,105 Zachery Dr,,Middletown,Butler,OH,45042-4940,1997
13,Bed and Breakfast PM - Non-Escrowed,106 N Grimes St,,Middletown,Butler,OH,45042-2158,1900
13,Bed and Breakfast PM - Non-Escrowed,107 Clara Dr,,Trenton,Butler,OH,45067-1492,2001
13,Bed and Breakfast PM - Non-Escrowed,107 Harrison St,,Middletown,Butler,OH,45042-3204,1917
13,Bed and Breakfast PM - Non-Escrowed,107 N Edgewood Ave,,Hamilton,Butler,OH,45013-2963,1929
13,Bed and Breakfast PM - Non-Escrowed,1073 Gene Ave,,Hamilton,Butler,OH,45013-1877,1974
13,Bed and Breakfast PM - Non-Escrowed,1080 Azel Ave,,Hamilton,Butler,OH,45013-2306,1976
13,Bed and Breakfast PM - Non-Escrowed,109 Grimes St,,Dayton,Montgomery,OH,45402-6819,2002
13,Bed and Breakfast PM - Non-Escrowed,109 N Decker Ave,,Dayton,Montgomery,OH,45417-1739,1939
13,Bed and Breakfast PM - Non-Escrowed,109 Redbud Dr,,Middletown,Butler,OH,45042-3738,1937
13,Bed and Breakfast PM - Non-Escrowed,1096 Corwin Ave,,Hamilton,Butler,OH,45015-1877,1954
13,Bed and Breakfast PM - Non-Escrowed,1102 Reservoir St,,Hamilton,Butler,OH,45011-1766,1925
13,Bed and Breakfast PM - Non-Escrowed,1102 Vine St,,Hamilton,Butler,OH,45011-1756,1900
13,Bed and Breakfast PM - Non-Escrowed,1104 14th Ave,,Middletown,Butler,OH,45044-5726,1919
13,Bed and Breakfast PM - Non-Escrowed,1104 Kunz Ave,,Middletown,Butler,OH,45044-5706,1919
13,Bed and Breakfast PM - Non-Escrowed,1104 Oxford State Rd,,Middletown,Butler,OH,45044-7552,1930
13,Bed and Breakfast PM - Non-Escrowed,1107 Hunt Ave,,Hamilton,Butler,OH,45013-2525,1979
13,Bed and Breakfast PM - Non-Escrowed,1108 Dexter Ave,,Dayton,Montgomery,OH,45419-2412,1936
13,Bed and Breakfast PM - Non-Escrowed,1113 James Rd,,Hamilton,Butler,OH,45013-3908,1955
13,Bed and Breakfast PM - Non-Escrowed,11137 Spinner Ave,,Cincinnati,Hamilton,OH,45241-2631,1908
13,Bed and Breakfast PM - Non-Escrowed,11139 Spinner Ave,,Cincinnati,Hamilton,OH,45241-2631,1911
13,Bed and Breakfast PM - Non-Escrowed,1114 Hunt Ave,,Hamilton,Butler,OH,45013-2526,1928
13,Bed and Breakfast PM - Non-Escrowed,11141 Spinner Ave,,Cincinnati,Hamilton,OH,45241-2631,1911
13,Bed and Breakfast PM - Non-Escrowed,1116 Vine St,,Hamilton,Butler,OH,45011-1756,1900
13,Bed and Breakfast PM - Non-Escrowed,1124 S 12th St,,Hamilton,Butler,OH,45011-4015,1909
13,Bed and Breakfast PM - Non-Escrowed,113 Moore St,,Middletown,Butler,OH,45044-4446,1909
13,Bed and Breakfast PM - Non-Escrowed,1132 Hayes Ave,,Hamilton,Butler,OH,45015-2024,1954
13,Bed and Breakfast PM - Non-Escrowed,114 Starr Ave,,Hamilton,Butler,OH,45013-2899,1930
13,Bed and Breakfast PM - Non-Escrowed,115 Algonquin Dr,,Hamilton,Butler,OH,45013-1574,1962
13,Bed and Breakfast PM - Non-Escrowed,1169 Western Ave,,Hamilton,Butler,OH,45013-2313,1935
13,Bed and Breakfast PM - Non-Escrowed,1177 Hunt Ave,,Hamilton,Butler,OH,45013-2525,1924
13,Bed and Breakfast PM - Non-Escrowed,119 Kaitlin Way,,Monroe,Butler,OH,45050-2598,2017
13,Bed and Breakfast PM - Non-Escrowed,1195 Kahn Ave,,Hamilton,Butler,OH,45011-4429,1899
13,Bed and Breakfast PM - Non-Escrowed,12015 Bridgeport Ln,,Cincinnati,Hamilton,OH,45240-1209,1971
13,Bed and Breakfast PM - Non-Escrowed,1205 1/2 Forrer St,,Middletown,Butler,OH,45044-7520,1930
13,Bed and Breakfast PM - Non-Escrowed,1205 Forrer St,,Middletown,Butler,OH,45044-7520,1923
13,Bed and Breakfast PM - Non-Escrowed,1208 Baltimore St,,Middletown,Butler,OH,45044-5809,1916
13,Bed and Breakfast PM - Non-Escrowed,1213 Woodside Blvd,,Middletown,Butler,OH,45044-5652,1924
13,Bed and Breakfast PM - Non-Escrowed,1216 W Fairview Ave,,Dayton,Montgomery,OH,45406-2812,1915
13,Bed and Breakfast PM - Non-Escrowed,1217 Ellen Dr,,Middletown,Butler,OH,45042-2544,1953
13,Bed and Breakfast PM - Non-Escrowed,1219 Azel Ave,,Hamilton,Butler,OH,45013-2309,1930
13,Bed and Breakfast PM - Non-Escrowed,1219 Joe Nuxhall Blvd,,Hamilton,Butler,OH,45011-1770,1920
13,Bed and Breakfast PM - Non-Escrowed,1220 Sipple Ave,,Hamilton,Butler,OH,45011-4071,1927
13,Bed and Breakfast PM - Non-Escrowed,1221 Harmon Ave,,Hamilton,Butler,OH,45011-4549,1899
13,Bed and Breakfast PM - Non-Escrowed,1221 Woodside Blvd,,Middletown,Butler,OH,45044-5652,1919
13,Bed and Breakfast PM - Non-Escrowed,1223 Graystone Dr,,Dayton,Montgomery,OH,45417-8242,1956
13,Bed and Breakfast PM - Non-Escrowed,1239 Goodman Ave,,Hamilton,Butler,OH,45013-2406,1934
13,Bed and Breakfast PM - Non-Escrowed,1251 Stuben Dr,,Dayton,Montgomery,OH,45417-8251,1956
13,Bed and Breakfast PM - Non-Escrowed,126 Gordon Ave,,Hamilton,Butler,OH,45013-2926,1913
13,Bed and Breakfast PM - Non-Escrowed,126 Sherman Ave,,Hamilton,Butler,OH,45013-3040,1920
13,Bed and Breakfast PM - Non-Escrowed,130 N F St,,Hamilton,Butler,OH,45013-3062,1920
13,Bed and Breakfast PM - Non-Escrowed,1302 Reservoir St,,Hamilton,Butler,OH,45011-1773,1920
13,Bed and Breakfast PM - Non-Escrowed,1303 Kumler Ave,,Dayton,Montgomery,OH,45406-5930,1930
13,Bed and Breakfast PM - Non-Escrowed,1305 Michigan Ave,,Middletown,Butler,OH,45044-5878,1917
13,Bed and Breakfast PM - Non-Escrowed,1306 Yankee Rd,,Middletown,Butler,OH,45044-5716,1914
13,Bed and Breakfast PM - Non-Escrowed,1308 Bonacker Ave,,Hamilton,Butler,OH,45011-4036,1927
13,Bed and Breakfast PM - Non-Escrowed,131 Gordon Ave,,Hamilton,Butler,OH,45013-2925,1903
13,Bed and Breakfast PM - Non-Escrowed,1316 Allstatter Ave,,Hamilton,Butler,OH,45011-4502,1938
13,Bed and Breakfast PM - Non-Escrowed,1316 Young St,,Middletown,Butler,OH,45044-5857,1917
13,Bed and Breakfast PM - Non-Escrowed,132 Zachery Dr,,Middletown,Butler,OH,45042-4939,2001
13,Bed and Breakfast PM - Non-Escrowed,1322 Campbell Ave,,Hamilton,Butler,OH,45011-4306,1940
13,Bed and Breakfast PM - Non-Escrowed,1324 Woodlawn Ave,,Middletown,Butler,OH,45044-4342,1993
13,Bed and Breakfast PM - Non-Escrowed,1325 Hanover St,,Hamilton,Butler,OH,45011-3712,1889
13,Bed and Breakfast PM - Non-Escrowed,1339 Drill Ave,,Dayton,Montgomery,OH,45414-5465,1956
13,Bed and Breakfast PM - Non-Escrowed,139 Gordon Ave,,Hamilton,Butler,OH,45013-2925,1903
13,Bed and Breakfast PM - Non-Escrowed,1400 Hagerman Dr,,Dayton,Montgomery,OH,45417-8209,1959
13,Bed and Breakfast PM - Non-Escrowed,1402 Bernice St,,Middletown,Butler,OH,45044-7509,1954
13,Bed and Breakfast PM - Non-Escrowed,1406 Calumet Ave,,Middletown,Butler,OH,45044-5842,1919
13,Bed and Breakfast PM - Non-Escrowed,1413 East St,,Middletown,Butler,OH,45044-6603,1930
13,Bed and Breakfast PM - Non-Escrowed,143 Laura Ave,,Dayton,Montgomery,OH,45405-3103,1928
13,Bed and Breakfast PM - Non-Escrowed,143 Tecumseh Dr,,Hamilton,Butler,OH,45013-1542,1963
13,Bed and Breakfast PM - Non-Escrowed,144 Victor Ave,,Dayton,Montgomery,OH,45405-3745,1920
13,Bed and Breakfast PM - Non-Escrowed,1442 Swinger Dr,,Dayton,Montgomery,OH,45417-8225,1961
13,Bed and Breakfast PM - Non-Escrowed,1445 Southlyn Dr,,Dayton,Montgomery,OH,45409-1638,1900
13,Bed and Breakfast PM - Non-Escrowed,145 Progress Ave,,Hamilton,Butler,OH,45013-3037,1913
13,Bed and Breakfast PM - Non-Escrowed,146 Brooklyn Ave,,Dayton,Montgomery,OH,45417-2237,1924
13,Bed and Breakfast PM - Non-Escrowed,147 N F St,,Hamilton,Butler,OH,45013-3063,1920
13,Bed and Breakfast PM - Non-Escrowed,15 N E St,,Hamilton,Butler,OH,45013-3045,1877
13,Bed and Breakfast PM - Non-Escrowed,15 Vassar Dr,,Dayton,Montgomery,OH,45406-4929,1925
13,Bed and Breakfast PM - Non-Escrowed,1501 Smith Ave,,Middletown,Butler,OH,45044-5930,1953
13,Bed and Breakfast PM - Non-Escrowed,1509 Pershing Ave,,Middletown,Butler,OH,45044-7668,1955
13,Bed and Breakfast PM - Non-Escrowed,152 Orchard St,,Middletown,Butler,OH,45044-4921,1946
13,Bed and Breakfast PM - Non-Escrowed,155 Gordon Ave,,Hamilton,Butler,OH,45013-2925,1901
13,Bed and Breakfast PM - Non-Escrowed,1608 Columbia Ave,,Middletown,Butler,OH,45042-2149,1929
13,Bed and Breakfast PM - Non-Escrowed,1610 Smith Ave,,Middletown,Butler,OH,45044-5933,1929
13,Bed and Breakfast PM - Non-Escrowed,1611 Vancouver Dr,,Dayton,Montgomery,OH,45406-4751,1951
13,Bed and Breakfast PM - Non-Escrowed,1613 Kenway Pl,,Middletown,Butler,OH,45044-6851,1978
13,Bed and Breakfast PM - Non-Escrowed,1620 Meadow Ave,,Middletown,Butler,OH,45044-5947,1927
13,Bed and Breakfast PM - Non-Escrowed,1641 Tuley Rd,,Village Of Indian Springs,Butler,OH,45015-1263,1949
13,Bed and Breakfast PM - Non-Escrowed,165 Basswood Ave,,Dayton,Montgomery,OH,45405-3111,1949
13,Bed and Breakfast PM - Non-Escrowed,1655 Howell Ave,,Hamilton,Butler,OH,45011-4421,1933
13,Bed and Breakfast PM - Non-Escrowed,1709 Taylor Ave,,Middletown,Butler,OH,45044-5938,1928
13,Bed and Breakfast PM - Non-Escrowed,1709 Webber Ave,,Middletown,Butler,OH,45042-2668,1900
13,Bed and Breakfast PM - Non-Escrowed,1712 Sherman Ave,,Cincinnati,Hamilton,OH,45212-2514,1894
13,Bed and Breakfast PM - Non-Escrowed,1715 Warner Ave,,Dayton,Montgomery,OH,45404-1961,1910
13,Bed and Breakfast PM - Non-Escrowed,1716 Meadow Ave,,Middletown,Butler,OH,45044-5949,1945
13,Bed and Breakfast PM - Non-Escrowed,1724 Carolina St,,Middletown,Butler,OH,45044-6327,1944
13,Bed and Breakfast PM - Non-Escrowed,1724 Parkamo Ave,,Hamilton,Butler,OH,45011-4610,1953
13,Bed and Breakfast PM - Non-Escrowed,1753 Helen Ave,,Hamilton,Butler,OH,45011-1839,1944
13,Bed and Breakfast PM - Non-Escrowed,1782 See Ave,,Hamilton,Butler,OH,45011-4621,1924
13,Bed and Breakfast PM - Non-Escrowed,1788 See Ave,,Hamilton,Butler,OH,45011-4621,1919
13,Bed and Breakfast PM - Non-Escrowed,18 McKinley St,,Middletown,Butler,OH,45042-3251,1919
13,Bed and Breakfast PM - Non-Escrowed,1805 Hill Ave,,Middletown,Butler,OH,45044-4542,1914
13,Bed and Breakfast PM - Non-Escrowed,1811 Fernwood St,,Middletown,Butler,OH,45044-6431,1941
13,Bed and Breakfast PM - Non-Escrowed,1811 Tytus Ave,,Middletown,Butler,OH,45042-2369,1917
13,Bed and Breakfast PM - Non-Escrowed,1813 Henry Ave,,Middletown,Butler,OH,45042-2223,1900
13,Bed and Breakfast PM - Non-Escrowed,1818 S Derexa Dr,,Hamilton,Butler,OH,45011-1945,1950
13,Bed and Breakfast PM - Non-Escrowed,1825 Fernwood St,,Middletown,Butler,OH,45044-6431,1957
13,Bed and Breakfast PM - Non-Escrowed,1830 Parrish Ave,,Hamilton,Butler,OH,45011-4617,1900
13,Bed and Breakfast PM - Non-Escrowed,1841 Harvard St,,Hamilton,Butler,OH,45015-1317,1948
13,Bed and Breakfast PM - Non-Escrowed,1860 Hearthstone Dr,,Dayton,Montgomery,OH,45410-3467,1955
13,Bed and Breakfast PM - Non-Escrowed,1862 Ashbrook Dr,,Cincinnati,Hamilton,OH,45238-4033,1941
13,Bed and Breakfast PM - Non-Escrowed,1881 Doral Dr,,Fairfield,Butler,OH,45014-4759,1979
13,Bed and Breakfast PM - Non-Escrowed,1885 Parkamo Ave,,Hamilton,Butler,OH,45011-4656,1900
13,Bed and Breakfast PM - Non-Escrowed,19 Wolf Ave,,Englewood,Montgomery,OH,45322-1634,1951
13,Bed and Breakfast PM - Non-Escrowed,1902 Woodlawn Ave,,Middletown,Butler,OH,45044-4530,2002
13,Bed and Breakfast PM - Non-Escrowed,1904 Baltimore St,,Middletown,Butler,OH,45044-5903,1943
13,Bed and Breakfast PM - Non-Escrowed,1908 Logan Ave,,Middletown,Butler,OH,45044-4438,1920
13,Bed and Breakfast PM - Non-Escrowed,1920 Harvard St,,Hamilton,Butler,OH,45015-1320,1950
13,Bed and Breakfast PM - Non-Escrowed,1924 Burbank Dr,,Dayton,Montgomery,OH,45406-4410,1930
13,Bed and Breakfast PM - Non-Escrowed,1926 Sevenhills Dr,,Cincinnati,Hamilton,OH,45240-2704,1965
13,Bed and Breakfast PM - Non-Escrowed,1927 Burroughs Dr,,Dayton,Montgomery,OH,45406-4419,1938
13,Bed and Breakfast PM - Non-Escrowed,1927 Winton St,,Middletown,Butler,OH,45044-6908,1943
13,Bed and Breakfast PM - Non-Escrowed,1936 Pater Ave,,Hamilton,Butler,OH,45015-1256,1951
13,Bed and Breakfast PM - Non-Escrowed,1944 Tuley Rd,,Village Of Indian Springs,Butler,OH,45015-1268,1952
13,Bed and Breakfast PM - Non-Escrowed,1948 Malcom Dr,,Dayton,Montgomery,OH,45420-3650,1945
13,Bed and Breakfast PM - Non-Escrowed,1950 Shaftesbury Rd,,Dayton,Montgomery,OH,45406-3816,1948
13,Bed and Breakfast PM - Non-Escrowed,196 Garfield Ave,,Glendale,Hamilton,OH,45246,2019
13,Bed and Breakfast PM - Non-Escrowed,2 W Arlington Dr,,Trenton,Butler,OH,45067-8603,2002
13,Bed and Breakfast PM - Non-Escrowed,2001 Grand Ave,,Middletown,Butler,OH,45044-4508,1958
13,Bed and Breakfast PM - Non-Escrowed,2007 Hill Ave,,Middletown,Butler,OH,45044-4545,1909
13,Bed and Breakfast PM - Non-Escrowed,2008 Tytus Ave,,Middletown,Butler,OH,45042-2351,1900
13,Bed and Breakfast PM - Non-Escrowed,2009 Brell Dr,,Middletown,Butler,OH,45042-2915,1955
13,Bed and Breakfast PM - Non-Escrowed,2009 Hill Ave,,Middletown,Butler,OH,45044-4545,1914
13,Bed and Breakfast PM - Non-Escrowed,2009 Oxford State Rd,,Middletown,Butler,OH,45044-7741,1949
13,Bed and Breakfast PM - Non-Escrowed,2009 Ryan Ave,,Cincinnati,Hamilton,OH,45219-3107,1905
13,Bed and Breakfast PM - Non-Escrowed,2012 Woodlawn Ave,,Middletown,Butler,OH,45044-4578,1904
