Account ID,Account Name,Address 1*,Address 2,City*,County*,State*,Zip*,Year Built,Community Name,Unit Number for Site,Office Address,Office Unit,Office City,Office State,Office Zip
32,Avenue Living,8039 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8039P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8039 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8039P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 CORINTH,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040C101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 CORINTH,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040C102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 CORINTH,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040C103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 CORINTH,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040C201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 CORINTH,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040C202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 CORINTH,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040C203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 PAWNEE,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040P103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8040 PAWNEE,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8040P203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8042 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8042M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8042 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8042M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8042 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8042M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8042 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8042M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8042 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8042M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8042 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8042M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8043 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8043P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8043 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8043P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8043 PAWNEE,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8043P103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8043 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8043P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8043 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8043P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8043 PAWNEE,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8043P203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8044 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8044P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8044 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8044P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8044 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8044P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8044 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8044P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8046 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8046M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8046 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8046M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8046 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8046M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8046 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8046M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8046 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8046M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8046 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8046M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8050 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8050M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8050 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8050M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8050 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8050M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8050 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8050M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8050 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8050M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8050 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8050M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3804 BOOTH STREET,1,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-01,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,2,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-02,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,3,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-03,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,4,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-04,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,5,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-05,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,6,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-06,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,7,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-07,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,8,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-08,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,9,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-09,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,10,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-10,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,11,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-11,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3804 BOOTH STREET,12,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3804-12,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,1,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-01,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,3,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-03,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,4,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-04,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,5,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-05,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,6,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-06,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,7,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-07,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,8,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-08,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,9,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-09,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,10,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-10,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,11,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-11,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3808 BOOTH STREET,12,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3808-12,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,1,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-01,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,2,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-02,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,3,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-03,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,4,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-04,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,5,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-05,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,6,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-06,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,7,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-07,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,8,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-08,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,9,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-09,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,10,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-10,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,11,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-11,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3812 BOOTH STREET,12,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3812-12,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,1,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-01,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,2,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-02,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,3,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-03,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,4,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-04,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,5,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-05,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,6,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-06,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,7,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-07,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,8,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-08,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,9,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-09,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,10,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-10,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,11,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-11,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3820 BOOTH STREET,12,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3820-12,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,1,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-01,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,2,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-02,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,3,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-03,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,4,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-04,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,5,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-05,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,6,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-06,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,7,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-07,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,8,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-08,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,9,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-09,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,10,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-10,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,11,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-11,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3824 BOOTH STREET,12,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3824-12,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,1,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-01,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,2,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-02,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,3,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-03,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,4,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-04,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,5,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-05,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,6,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-06,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,7,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-07,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,8,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-08,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,9,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-09,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,10,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-10,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,11,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-11,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3828 BOOTH STREET,12,Kansas City,Johnson,Kansas,66103,,Johns Med Center,3828-12,3808 BOOTH STREET,2,Kansas City,Kansas,66103
32,Avenue Living,3500 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,00-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3500 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,00-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3500 WEST 83RD STREET,112,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,00-112,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3500 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,00-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3500 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,00-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3500 WEST 83RD STREET,212,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,00-212,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3502 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,02-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3502 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,02-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3502 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,02-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3502 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,02-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3504 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,04-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3504 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,04-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3504 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,04-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3504 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,04-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,11,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-011,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,12,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-012,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,112,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-112,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3506 WEST 83RD STREET,212,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,06-212,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,08-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,08-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 WEST 83RD STREET,112,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,08-112,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,08-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,08-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 WEST 83RD STREET,212,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,08-212,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3510 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,10-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3510 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,10-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3510 WEST 83RD STREET,112,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,10-112,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3510 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,10-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3510 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,10-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3510 WEST 83RD STREET,212,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,10-212,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,12-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,12-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 WEST 83RD STREET,112,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,12-112,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,12-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,12-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 WEST 83RD STREET,212,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,12-212,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3514 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,14-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3514 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,14-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3514 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,14-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3514 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,14-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3516 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,16-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3516 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,16-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3516 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,16-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3516 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,16-211,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3518 WEST 83RD STREET,110,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,18-110,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3518 WEST 83RD STREET,111,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,18-111,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3518 WEST 83RD STREET,112,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,18-112,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3518 WEST 83RD STREET,210,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,18-210,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3518 WEST 83RD STREET,211,Prairie Village,Johnson,Kansas,66208,,Corinth Valley,18-211,3815 S Somerset Drive,,Prairie Village,KS,66218
